region,asset,listed,name,symbol,update_dttm,last_page,summary,sector,industry,forum
US,Topics,NASDAQ,"MercadoLibre, Inc.",MELI,20230110 103543,,"{'company': ['MercadoLibre, Inc.'], 'details': ['MercadoLibre', 'MercadoEnvios', 'MercadoLibre Classifieds Service', 'MercadoLibre Marketplace', 'MercadoShops', 'MercadoPago'], 'execs': ['Daniel Rabinovich', 'Rabinovich']}",Consumer Cyclical,Internet Retail,"{'messageBoardId': 'finmb_34322384', 'uuid': '1de8296e-9008-3aa8-a0d2-cd4c53ee06bd'}"
US,Topics,NYSE,"MetLife, Inc.",MET,20230109 111055,,"{'company': ['MetLife, Inc.'], 'details': ['MetLife', 'MetLife Holdings'], 'execs': ['Michel Khalaf', 'Khalaf']}",Financial Services,Insurance—Life,"{'messageBoardId': 'finmb_185648', 'uuid': 'f99ac35a-101a-34b7-a3d8-80070bdde14a'}"
US,Topics,NASDAQ,"Meta Platforms, Inc.",META,20230109 114742,,"{'company': ['Meta Platforms Inc.', 'Facebook, Inc.'], 'details': ['Meta Platforms', 'Meta', 'Oculus', 'Instagram', 'Facebook', 'Reality Labs', 'WhatsApp', 'Messenger'], 'execs': ['Mark Zuckerberg', 'Zuckerberg']}",Communication Services,Internet Content & Information,"{'messageBoardId': 'finmb_20765463', 'uuid': 'e59f1c4f-b1aa-3d70-a8c3-eb59ff3e461b'}"
US,Topics,NYSE,Manulife Financial Corporation,MFC,20230109 122241,,"{'company': ['Manulife Financial Corporation'], 'details': ['Manufacturers Life Insurance Company', 'Manulifes Life Insurance', 'Manulife Financial', 'John Hancock', 'Manulife'], 'execs': ['Roy Gori', 'Gori']}",Financial Services,Insurance—Life,"{'messageBoardId': 'finmb_403699', 'uuid': 'd7421054-471a-3272-8eac-18fd97bbd237'}"
US,Topics,NYSE,Magna International Inc.,MGA,20230109 125733,,"{'company': ['Magna International Inc.'], 'details': ['Magna International'], 'execs': ['Seetarama Kotagiri', 'Kotagiri']}",Consumer Cyclical,Auto Parts,"{'messageBoardId': 'finmb_285880', 'uuid': 'e4e393f2-9af8-3ac8-9614-354c3d5f3f4b'}"
US,Topics,NYSE,MGM Resorts International,MGM,20230109 133243,,"{'company': ['MGM Resorts International'], 'details': ['MGM Resorts', 'NoMad Las Vegas', 'MGM National Harbor', 'MGM Springfield', 'MGM Grand Las Vegas', 'MGM Northfield Park', 'Excalibur', 'Gold Strike Tunica', 'MGM Cotai', 'Four Seasons', 'MGM China', 'MGM Grand Detroit', 'MGM Macau'], 'execs': ['William Joseph Hornbuckle', 'Hornbuckle']}",Consumer Cyclical,Resorts & Casinos,"{'messageBoardId': 'finmb_286798', 'uuid': '7545bfa0-2e8c-3cdf-b20b-cc3fa52a4794'}"
US,Topics,NYSE,"Mohawk Industries, Inc.",MHK,20230110 140553,,"{'company': ['Mohawk Industries, Inc.'], 'details': ['Mohawk Industries'], 'execs': ['Jeffrey Lorberbaum', 'Lorberbaum']}",Consumer Cyclical,"Furnishings, Fixtures & Appliances","{'messageBoardId': 'finmb_31670', 'uuid': 'ce58e97c-879c-3398-90af-3b1ff0e19d91'}"
US,Topics,NASDAQ,The Middleby Corporation,MIDD,20230109 144240,,"{'company': ['The Middleby Corporation'], 'details': ['Middleby', 'Middleby Marshall'], 'execs': ['Timothy Fitzgerald', 'Fitzgerald']}",Industrials,Specialty Industrial Machinery,"{'messageBoardId': 'finmb_289062', 'uuid': 'b9cd27d7-2754-35f2-9567-b79d190ede2e'}"
US,Topics,NYSE,"McCormick & Company, Incorporated",MKC,20230109 151610,,"{'company': ['McCormick & Company'], 'details': [""Frank's RedHot"", 'Flavor Solutions', ""Stubb's"", 'OLD BAY', 'Gourmet Garden', 'DaQiao', 'Drogheria & Alimentari', 'Club House', ""Zatarain's"", 'Simply Asia', 'Ducros', 'Vahine', 'Kamis', ""Lawry's"", 'Cholula', 'McCormick'], 'execs': ['Lawrence Erik Kurzius', 'Kurzius']}",Consumer Defensive,Packaged Foods,"{'messageBoardId': 'finmb_181176', 'uuid': '5f0db0b3-9803-3dca-ba07-2f3bbb00dee6'}"
US,Topics,NYSE,Markel Corporation,MKL,20221230 152237,,"{'company': ['Markel Corporation'], 'details': ['Markel', 'Markel Specialty', 'Markel International', 'Markel Ventures'], 'execs': ['Thomas Gayner', 'Gayner']}",Financial Services,Insurance—Property & Casualty,"{'messageBoardId': 'finmb_231534', 'uuid': '1f1827f2-f0e8-38cc-9edc-89cbf2038fcc'}"
US,Topics,NASDAQ,"MKS Instruments, Inc.",MKSI,20221230 155733,,"{'company': ['MKS Instruments, Inc.'], 'details': ['MKS Instruments', 'MKS'], 'execs': ['John Lee', 'Lee']}",Technology,Scientific & Technical Instruments,"{'messageBoardId': 'finmb_39153321', 'uuid': '6b22995e-24c8-3077-9de7-67cb061d448b'}"
US,Topics,NASDAQ,MarketAxess Holdings Inc.,MKTX,20230102 174108,,"{'company': ['MarketAxess Holdings Inc.'], 'details': ['MarketAxess', 'MarketAxess Holdings', 'Axess All'], 'execs': ['Richard Mcvey', 'Mcvey']}",Financial Services,Capital Markets,"{'messageBoardId': 'finmb_109450', 'uuid': '750421d0-e47b-3ae3-bcde-dc586754b5eb'}"
US,Topics,NYSE,"Martin Marietta Materials, Inc.",MLM,20230110 085115,,"{'company': ['Martin Marietta Materials, Inc.'], 'details': ['Martin Marietta Materials'], 'execs': ['Howard Nye', 'Nye']}",Basic Materials,Building Materials,"{'messageBoardId': 'finmb_31153', 'uuid': '1a59c1f4-2edf-3d4f-b570-194d65d6d5bb'}"
US,Topics,NYSE,"Marsh & McLennan Companies, Inc.",MMC,20230110 092554,,"{'company': ['Marsh & McLennan Companies, Inc.'], 'details': ['Marsh & McLennan Companies', 'Marsh & McLennan', 'Oliver Wyman Group', 'Guy Carpenter', 'Mercer'], 'execs': ['Edward Hanway', 'Hanway']}",Financial Services,Insurance Brokers,"{'messageBoardId': 'finmb_473342', 'uuid': '6f58e06b-a378-3dff-936c-9deb85250488'}"
US,Topics,NYSE,3M Company,MMM,20230110 100040,,"{'company': ['3M Company'], 'details': ['3M', 'Post-it', 'Nexcare', 'Thinsulate'], 'execs': ['Michael Roman', 'Roman']}",Industrials,Conglomerates,"{'messageBoardId': 'finmb_289194', 'uuid': '375388b3-dab7-3763-90cd-457ad19388a2'}"
US,Topics,NYSE,"Magellan Midstream Partners, L.P.",MMP,20230110 103543,,"{'company': ['Magellan Midstream Partners, L.P.'], 'details': ['Magellan Midstream Partners', 'Magellan Midstream', 'Magellan GP'], 'execs': ['Aaron Milford', 'Milford']}",Energy,Oil & Gas Midstream,"{'messageBoardId': 'finmb_956269', 'uuid': '6fe60667-0ce1-3a58-ae3b-629364667347'}"
US,Topics,NASDAQ,monday.com Ltd.,MNDY,20230109 111055,,"{'company': ['monday.com Ltd.', 'monday.com'], 'details': [], 'execs': ['Roy Mann', 'Mann']}",Technology,Software—Application,"{'messageBoardId': 'finmb_214992529', 'uuid': '04d4336b-8218-3357-878d-de5c9960b0a3'}"
US,Topics,NASDAQ,Monster Beverage Corporation,MNST,20230109 114742,,"{'company': ['Monster Beverage Corporation'], 'details': ['Monster Beverage', 'Monster'], 'execs': []}",Consumer Defensive,Beverages—Non-Alcoholic,"{'messageBoardId': 'finmb_343729', 'uuid': '6b31f8c1-8ccb-3c8c-9326-266a7e7a5d4c'}"
US,Topics,NYSE,"Altria Group, Inc.",MO,20230109 122241,,"{'company': ['Altria Group, Inc.'], 'details': ['Altria Group', 'John Middleton', 'Philip Morris USA', 'Philip Morris Capital Corporation', 'Altria Group Distribution Company', 'Helix Innovations', 'Altria Client Services'], 'execs': ['William Gifford', 'Gifford']}",Consumer Defensive,Tobacco,"{'messageBoardId': 'finmb_53839346', 'uuid': 'eb0459bf-ce41-3588-8ecf-61fb07987581'}"
US,Topics,NYSE,"Molina Healthcare, Inc.",MOH,20230109 125733,,"{'company': ['Molina Healthcare'], 'details': [], 'execs': ['Joseph Zubretsky', 'Zubretsky']}",Healthcare,Healthcare Plans,"{'messageBoardId': 'finmb_4107517', 'uuid': 'ad253301-9204-3ff9-bc7b-63207e5d5b0a'}"
US,Topics,NASDAQ,"Morningstar, Inc.",MORN,20230109 133243,,"{'company': ['Morningstar, Inc.'], 'details': ['Morningstar'], 'execs': ['Kunal Kapoor', 'Kapoor']}",Financial Services,Financial Data & Stock Exchanges,"{'messageBoardId': 'finmb_31721', 'uuid': '1ead225a-7e0e-3e6c-b883-7134ae5552cc'}"
US,Topics,NYSE,The Mosaic Company,MOS,20230110 140553,,"{'company': ['The Mosaic Company'], 'details': ['Mosaic Company'], 'execs': [""James Calvin O'Rourke"", ""O'Rourke""]}",Basic Materials,Agricultural Inputs,"{'messageBoardId': 'finmb_890498', 'uuid': '392ed769-e014-33d6-b9f1-f9d3a5c295bc'}"
US,Topics,NYSE,Marathon Petroleum Corporation,MPC,20230109 144240,,"{'company': ['Marathon Petroleum Corporation'], 'details': ['Marathon Petroleum', 'ARCO'], 'execs': ['Michael Hennigan', 'Hennigan']}",Energy,Oil & Gas Refining & Marketing,"{'messageBoardId': 'finmb_118315802', 'uuid': 'd1738fdc-0b25-322b-98c8-32d0c0417080'}"
US,Topics,NYSE,MPLX LP,MPLX,20230110 151537,,"{'company': ['MPLX LP'], 'details': ['MPLX'], 'execs': ['Michael Hennigan', 'Hennigan']}",Energy,Oil & Gas Midstream,"{'messageBoardId': 'finmb_212766522', 'uuid': '6a036f49-3a14-32ea-ad6e-4eb1111cabf1'}"
US,Topics,NYSE,"Medical Properties Trust, Inc.",MPW,20221230 152237,,"{'company': ['Medical Properties Trust, Inc.'], 'details': ['Medical Properties Trust', 'MPT Operating Partnership'], 'execs': ['Edward Aldag', 'Aldag']}",Real Estate,REIT—Healthcare Facilities,"{'messageBoardId': 'finmb_99942756', 'uuid': '486a950d-9ad7-33de-99f6-fe8a13803a97'}"
US,Topics,NASDAQ,"Monolithic Power Systems, Inc.",MPWR,20221230 155733,,"{'company': ['Monolithic Power Systems'], 'details': [], 'execs': ['Michael Hsing', 'Hsing']}",Technology,Semiconductors,"{'messageBoardId': 'finmb_326300', 'uuid': 'fd8d77ee-3d7f-3782-9dd0-e3cdd084a8de'}"
US,Topics,NASDAQ,"Marqeta, Inc.",MQ,20230102 174108,,"{'company': ['Marqeta, Inc.'], 'details': ['Marqueta', 'Marqeta Applications', 'Marqeta Issuing', 'Marqeta Platform', 'Marqeta Processing'], 'execs': ['Jason Gardner', 'Gardner']}",Technology,Software—Infrastructure,"{'messageBoardId': 'finmb_134231191', 'uuid': '51f58193-7765-390f-aa70-6c77ea8af3cc'}"
US,Topics,NYSE,"Merck & Co., Inc.",MRK,20230111 085040,,"{'company': ['Merck & Co.'], 'details': ['Merck'], 'execs': ['Robert Davis', 'Davis']}",Healthcare,Drug Manufacturers—General,"{'messageBoardId': 'finmb_288502', 'uuid': '3fd0c404-d9b9-32ea-a95e-f2db63766fb3'}"
US,Topics,NASDAQ,"Moderna, Inc.",MRNA,20221230 211506,,"{'company': ['Moderna, Inc.'], 'details': ['Moderna'], 'execs': ['Stephane Bancel', 'Bancel']}",Healthcare,Biotechnology,"{'messageBoardId': 'finmb_128680956', 'uuid': '210c0d72-66a5-36d2-944f-611b6274a1fc'}"
US,Topics,NYSE,Marathon Oil Corporation,MRO,20230110 100040,,"{'company': ['Marathon Oil Corporation'], 'details': ['Marathon Oil', 'Alba Equatorial Guinea Partnership', 'Alba Equatorial Guinea', 'Alba Plant', 'AMPCO Marketing', 'Alba Associates'], 'execs': ['Lee Tillman', 'Tillman']}",Energy,Oil & Gas E&P,"{'messageBoardId': 'finmb_314842', 'uuid': 'ac586aa5-d45b-3ae8-9473-98f63ee14b4e'}"
US,Topics,NASDAQ,"Mirati Therapeutics, Inc.",MRTX,20230110 103543,,"{'company': ['Mirati Therapeutics, Inc.'], 'details': ['Mirati Therapeutics'], 'execs': []}",Healthcare,Biotechnology,"{'messageBoardId': 'finmb_121270', 'uuid': 'e9c1e7b8-e997-3ba1-9039-56fe605a96ca'}"
US,Topics,NASDAQ,"Maravai LifeSciences Holdings, Inc.",MRVI,20230109 111055,,"{'company': ['Maravai LifeSciences Holdings'], 'details': ['Maravai LifeSciences', 'Maravai', 'CleanCap'], 'execs': ['Carl Hull', 'Hull']}",Healthcare,Biotechnology,"{'messageBoardId': 'finmb_573282023', 'uuid': '90f7b200-f7ec-34b8-a9f6-f1c65d6979bf'}"
US,Topics,NASDAQ,"Marvell Technology, Inc.",MRVL,20230109 114742,,"{'company': ['Marvell Technology, Inc.'], 'details': ['Marvell Technology'], 'execs': ['Matthew Murphy', 'Murphy']}",Technology,Semiconductors,"{'messageBoardId': 'finmb_31158', 'uuid': '44f517a4-62f4-3e68-9043-482446482bb3'}"
US,Topics,NYSE,Morgan Stanley,MS,20230109 122241,,"{'company': ['Morgan Stanley'], 'details': ['E*Trade', 'E-Trade', 'Smith Barney', 'Eaton Vance'], 'execs': ['James Gorman', 'Gorman']}",Financial Services,Capital Markets,"{'messageBoardId': 'finmb_472898', 'uuid': '7a663cae-a1b7-32a6-bdc2-868158ed584d'}"
US,Topics,NYSE,MSCI Inc.,MSCI,20230109 125733,,"{'company': ['MSCI Inc.'], 'details': ['MSCI Climate Solutions', 'MSCI ESG Ratings', 'MSCI ESG Business Involvement Screening Research'], 'execs': ['Henry Fernandez', 'Fernandez']}",Financial Services,Financial Data & Stock Exchanges,"{'messageBoardId': 'finmb_7844318', 'uuid': 'a72e6d80-fb03-3f21-ac37-4b8f76f60804'}"
US,Topics,NASDAQ,Microsoft Corporation,MSFT,20230109 133243,,"{'company': ['Microsoft Corporation'], 'details': ['Microsoft', 'Bing', 'Azure', 'Xbox', 'Windows', 'Microsoft Office', 'Microsoft Outlook', 'Word', 'Excel', 'Visio', 'Powerpoint', 'Microsoft Teams', 'Microsoft 365', 'Office 365', 'Skype', 'Github', 'LinkedIn', 'Linkedin', 'OneDrive', 'OneNote'], 'execs': ['Satya Nadella', 'Nadella']}",Technology,Software—Infrastructure,"{'messageBoardId': 'finmb_21835', 'uuid': 'b004b3ec-de24-385e-b2c1-923f10d3fb62'}"
US,Topics,NYSE,"Motorola Solutions, Inc.",MSI,20230110 140553,,"{'company': ['Motorola Solutions, Inc.'], 'details': ['Motoraola Solutions', 'Motorola'], 'execs': ['Gregory Brown', 'Brown']}",Technology,Communication Equipment,"{'messageBoardId': 'finmb_99186', 'uuid': '8726e36e-9d6d-3364-a390-d495b4ce9dc1'}"
US,Topics,NYSE,ArcelorMittal,MT,20230109 144240,,"{'company': ['ArcelorMittal SA'], 'details': ['ArcelorMittal'], 'execs': ['Aditya Mittal', 'Mittal']}",Basic Materials,Steel,"{'messageBoardId': 'finmb_364040', 'uuid': '08ad08f6-4910-3771-8d09-263a79bebfba'}"
US,Topics,NYSE,M&T Bank Corporation,MTB,20230110 151537,,"{'company': ['M&T Bank Corporation'], 'details': ['M&T', 'M&T Bank', 'Wilmington Trust'], 'execs': ['Rene Jones', 'Jones']}",Financial Services,Banks—Regional,"{'messageBoardId': 'finmb_272285', 'uuid': '842d2b8b-d74e-3927-b4ed-510ba13c1515'}"
US,Topics,NASDAQ,"Match Group, Inc.",MTCH,20221230 152237,,"{'company': ['Match Group, Inc.'], 'details': ['Match.com', 'Match Group', 'Tinder', 'Tinder Premium', 'Tinder Explore', 'Swipe Night', 'Tinder Gold', 'Hinge', 'Hakuna Live', 'PlentyOfFish', 'Meetic', 'OkCupid'], 'execs': ['Bernard Jin Kim', 'Kim']}",Communication Services,Internet Content & Information,"{'messageBoardId': 'finmb_144524848', 'uuid': '20db725f-f1e9-34d7-afd5-70ed86c7f7eb'}"
US,Topics,NYSE,Mettler-Toledo International Inc.,MTD,20221230 155733,,"{'company': ['Mettler-Toledo International Inc.'], 'details': ['Mettler-Toledo International', 'Mettler-Toledo'], 'execs': ['Patrick Kaltenbach', 'Kaltenbach']}",Healthcare,Diagnostics & Research,"{'messageBoardId': 'finmb_416620', 'uuid': '6757e1f1-6cdc-3e62-ab3c-63f3017ca366'}"
US,Topics,NYSE,"Vail Resorts, Inc.",MTN,20230102 174108,,"{'company': ['Vail Resorts, Inc.'], 'details': ['Vail Resorts', 'Whisler Blackcomb', 'Colorado Mountain Express', 'RockResorts', 'GTLC', 'Grand Teton Lodge Company'], 'execs': ['Kirsten Lynch', 'Lynch']}",Consumer Cyclical,Resorts & Casinos,"{'messageBoardId': 'finmb_36122', 'uuid': '6707d7e0-f861-3b48-96e7-898fabac6abe'}"
US,Topics,NASDAQ,"Micron Technology, Inc.",MU,20230111 085040,,"{'company': ['Micron Technology, Inc.'], 'details': ['Micron Technology', 'Micron and Crucial', 'XPoint', 'Micron'], 'execs': ['Sanjay Mehrotra', 'Mehrotra']}",Technology,Semiconductors,"{'messageBoardId': 'finmb_289030', 'uuid': 'e5919ba9-cf2e-303b-9bc9-8334a7f64daa'}"
US,Topics,NYSE,"Mitsubishi UFJ Financial Group, Inc.",MUFG,20230110 092554,,"{'company': ['Mitsubishi UFJ Financial Group, Inc.'], 'details': ['Mitsubishi UFJ Financial Group', 'MUFJ Bank', 'MUFJ'], 'execs': ['Kanetsugu Mike', 'Mike']}",Financial Services,Banks—Diversified,"{'messageBoardId': 'finmb_2456637', 'uuid': '5697c1d2-3031-3608-96db-e661724f1899'}"
US,Topics,NASDAQ,"Neurocrine Biosciences, Inc.",NBIX,20230110 100040,,"{'company': ['Neurocrine Biosciences, Inc.'], 'details': [], 'execs': []}",Healthcare,Drug Manufacturers—Specialty & Generic,"{'messageBoardId': 'finmb_32073', 'uuid': '2532fb18-868f-3936-991c-d8060c56d55f'}"
US,Topics,NASDAQ,"Nasdaq, Inc.",NDAQ,20230110 103543,,"{'company': ['Nasdaq, Inc.'], 'details': [], 'execs': ['Adena Friedman', 'Friedman']}",Financial Services,Financial Data & Stock Exchanges,"{'messageBoardId': 'finmb_740535', 'uuid': '66622641-4c7d-3ef0-bef7-8e1a16be01ee'}"
US,Topics,NASDAQ,Nordson Corporation,NDSN,20230109 111055,,"{'company': ['Nordson Corporation'], 'details': ['Nordson'], 'execs': ['Sundaram Nagarajan', 'Nagarajan']}",Industrials,Specialty Industrial Machinery,"{'messageBoardId': 'finmb_143614', 'uuid': '897ce616-07fd-3d53-90cd-cbe454b7c3f2'}"
US,Topics,NYSE,"NextEra Energy, Inc.",NEE,20230109 114742,,"{'company': ['NextEra Energy, Inc.'], 'details': ['NextEra Energy', 'NextEra', 'Florida Power & Light Company', 'NextEra Energy Resources', 'Gulf Power', 'NextEra Energy Transmission'], 'execs': ['John Ketchum', 'Ketchum']}",Utilities,Utilities—Regulated Electric,"{'messageBoardId': 'finmb_270586', 'uuid': 'c3b1de57-8c3a-3605-bc63-2c2a1fd29038'}"
US,Topics,NYSE,Newmont Corporation,NEM,20230109 122241,,"{'company': ['Newmont Corporation', 'Newmont Goldcorp Corp'], 'details': ['Newmont Goldcorp', 'Newmont'], 'execs': ['Thomas Ronald Palmer', 'Palmer']}",Basic Materials,Gold,"{'messageBoardId': 'finmb_291795', 'uuid': '929aada3-7972-3cb7-8655-cc6532c8ea50'}"
US,Topics,NYSE,"Cloudflare, Inc.",NET,20230109 125733,,"{'company': ['Cloudflare, Inc.'], 'details': ['Cloudflare', 'Cloudflare Orbit'], 'execs': ['Matthew Prince', 'Prince']}",Technology,Software—Infrastructure,"{'messageBoardId': 'finmb_81851700', 'uuid': '347aadfc-505a-3bc6-b2f9-d81363d2331c'}"
US,Topics,NASDAQ,New Fortress Energy Inc.,NFE,20230109 133243,,"{'company': ['New Fortress Energy Inc.'], 'details': [], 'execs': []}",Utilities,Utilities—Regulated Gas,"{'messageBoardId': 'finmb_547804145', 'uuid': '323ff9fd-9f22-36e5-95eb-1a41ad6f64d1'}"
US,Topics,NASDAQ,"Netflix, Inc.",NFLX,20230110 140553,,"{'company': ['Netflix, Inc.'], 'details': ['Netflix'], 'execs': ['Theodore Sarandos', 'Sarandos']}",Communication Services,Entertainment,"{'messageBoardId': 'finmb_32012', 'uuid': '1a1cddac-4d41-374d-b202-739314177b67'}"
US,Topics,NYSE,National Grid plc,NGG,20230109 144240,,"{'company': ['National Grid'], 'details': [], 'execs': ['John Pettigrew', 'Pettigrew']}",Utilities,Utilities—Regulated Electric,"{'messageBoardId': 'finmb_405257', 'uuid': 'db059d10-50ff-35b6-89ae-cee734497407'}"
US,Topics,NASDAQ,"NGM Biopharmaceuticals, Inc.",NGM,20230111 151523,,"{'company': ['NGM Biopharmaceuticals, Inc.'], 'details': ['NGM Biopharmaceuticals'], 'execs': []}",Healthcare,Biotechnology,"{'messageBoardId': 'finmb_41080995', 'uuid': '482d48b8-37e0-3bcb-98ab-fe5eb295a67c'}"
US,Topics,NYSE,NiSource Inc.,NI,20221230 152237,,"{'company': ['NiSource Inc.'], 'details': ['NiSource'], 'execs': ['Lloyd Yates', 'Yates']}",Utilities,Utilities—Regulated Gas,"{'messageBoardId': 'finmb_36005', 'uuid': '84473062-10a0-372a-894b-7d774799df1a'}"
US,Topics,NASDAQ,NICE Ltd.,NICE,20221230 155733,,"{'company': ['NICE Ltd.', 'NICE-Systems Ltd.'], 'details': ['NICE', 'NICE-Systems'], 'execs': ['Barak Eilam', 'Eilam']}",Technology,Software—Application,"{'messageBoardId': 'finmb_305304', 'uuid': '7aca5ec6-18f7-3173-a8dc-d7014cf9bdcf'}"
US,Topics,NYSE,NIO Inc.,NIO,20230102 174108,,"{'company': ['NIO Inc'], 'details': ['NAD', 'NIO Adam', 'NIO Autonomous Driving', 'NIO Aquila'], 'execs': ['Bin Li', 'Li']}",Consumer Cyclical,Auto Manufacturers,"{'messageBoardId': 'finmb_311626862', 'uuid': 'b6d9dfc0-fb54-3773-a1ce-bc0fff55df2f'}"
US,Topics,NYSE,"NIKE, Inc.",NKE,20230111 085040,,"{'company': ['NIKE'], 'details': ['Nike', 'Jordan Brand', 'NIKE Running', 'NIKE Brand', 'NIKE Basketball'], 'execs': ['John Joseph Donahoe', 'Donahoe']}",Consumer Cyclical,Footwear & Accessories,"{'messageBoardId': 'finmb_291981', 'uuid': '31395cb8-4595-3f3c-a5ad-b37464c2ce43'}"
US,Topics,NASDAQ,Nikola Corporation,NKLA,20230110 092554,,"{'company': ['Nikola Corporation', 'VectorIQ Acquisition Corp.'], 'details': ['Nikola Tre', 'Nikola NZT', 'Nikola Badger', 'VectoIQ', 'VectoIQ Acquisition', 'Nikola Two', 'Nikola', 'Nikola water adventure vehicle', 'Nikola Reckless', 'Nikola One'], 'execs': ['Mark Russell', 'Russell']}",Industrials,Farm & Heavy Construction Machinery,"{'messageBoardId': 'finmb_590935798', 'uuid': '8f64f574-84c4-38fa-b172-1a04bdca8d8b'}"
US,Topics,NASDAQ,Gen Digital Inc.,GEN,20230109 092629,,"{'company': ['Gen Digital Inc.'], 'details': ['Gen Digital', 'NortonLifeLock Inc.', 'NortonLifeLock', 'Norton 360 Security', 'Avira Security', 'Norton', 'LifeLock', 'Norton Security', 'Norton Secure', 'Avira'], 'execs': ['Vincent Pilette', 'Pilette']}",Technology,Software—Infrastructure,"{'messageBoardId': 'finmb_35000', 'uuid': '58cb1612-0e5f-37c8-966b-be20c5c8ff26'}"
US,Topics,NYSE,"Annaly Capital Management, Inc.",NLY,20230110 103543,,"{'company': ['Annaly Capital Management, Inc.'], 'details': ['Annaly Capital Management', 'Annaly Agency Group', 'Annaly Residential Credit Group', 'Annaly Middle Market Lending Group'], 'execs': ['David Finkelstein', 'Finkelstein']}",Real Estate,REIT—Mortgage,"{'messageBoardId': 'finmb_382914', 'uuid': '44108ffa-8fb0-3a68-991b-ac94c6e2ec38'}"
US,Topics,NYSE,"National Retail Properties, Inc.",NNN,20230109 111055,,"{'company': ['National Retail Properties, Inc.'], 'details': [], 'execs': []}",Real Estate,REIT—Retail,"{'messageBoardId': 'finmb_275573', 'uuid': '4b6d3609-c219-3d7d-b802-c0b66d75a085'}"
US,Topics,NYSE,Northrop Grumman Corporation,NOC,20230109 114742,,"{'company': ['Northrop Grumman Corporation'], 'details': ['Northrop Grumman'], 'execs': ['Kathy Warden', 'Warden']}",Industrials,Aerospace & Defense,"{'messageBoardId': 'finmb_97199', 'uuid': '8d64cf5f-27e7-341e-a824-a0162177be4e'}"
